quartile,mean_profit,lambda_may
0.7,-3905.175945693742,0
0.7,-3904.6368559797265,0
0.7,-3904.7908816123017,0
0.7,-4014.9063541828114,0
0.7,-3904.405817530862,0
0.7,-3905.098932877454,0
0.7,-3905.3299713263173,0
0.7,-4015.123307693574,0
0.7,-3905.0219200611655,0
0.7,-3905.1759456937416,0
0.7,-3904.405817530862,0
0.7,-3904.7138687960137,0
0.7,-4015.019099167008,0
0.7,-3905.715035407757,0
0.7,-4015.0069432499704,0
0.7,-3905.098932877454,0
0.7,-3904.020753449422,0
0.7,-3905.175945693742,0
0.7,-3904.7908816123017,0
0.7,-3905.483996958894,0
0.7,-4014.958916824513,0
0.7,-4015.147965172226,0
0.7,-3904.7138687960137,0
0.7,-3905.4839969588934,0
0.7,-4014.9008697501613,0
0.7,-3904.713868796014,0
0.7,-3905.2529585100297,0
0.7,-4014.995121553509,0
0.7,-4014.9063541828114,0
0.7,-3905.0219200611664,0
0.8,-3905.2529585100297,0
0.8,-4015.0411550592803,0
0.8,-4015.013627664772,0
0.8,-3905.715035407758,0
0.8,-3906.02308667291,0
0.8,-4014.9414413693285,0
0.8,-3905.0219200611664,0
0.8,-3904.405817530862,0
0.8,-3905.4069841426053,0
0.8,-3904.8678944285903,0
0.8,-3904.6368559797256,0
0.8,-4015.0106375917426,0
0.8,-4015.015573250411,0
0.8,-3903.943740633134,0
0.8,-3904.5598431634376,0
0.8,-3904.7138687960137,0
0.8,-3904.405817530862,0
0.8,-4015.0722043645137,0
0.8,-3905.098932877454,0
0.8,-4014.9455974565017,0
0.8,-3905.4839969588934,0
0.8,-3904.9449072448783,0
0.8,-4014.9709610583004,0
0.8,-3905.6380225914695,0
0.8,-3905.0219200611664,0
0.8,-4014.988471856165,0
0.8,-3904.405817530862,0
0.8,-3905.098932877454,0
0.8,-4015.0106375917426,0
0.8,-3904.3288047145743,0
0.8,-4015.027963083946,0
0.8,-3905.0219200611655,0
0.8,-4015.0204168954215,0
0.8,-3905.25295851003,0
0.8,-3905.4069841426062,0
0.8,-4014.968699865496,0
0.8,-4014.9455974565017,0
0.8,-3904.48283034715,0
0.8,-3904.1747790819977,0
0.8,-4014.968699865496,0
0.8,-4014.8982006226615,0
0.8,-3905.4069841426062,0
0.8,-4015.0204168954215,0
0.8,-4014.9709610583004,0
0.8,-3905.3299713263186,0
0.8,-4015.027963083946,0
0.8,-3904.713868796014,0
0.8,-3904.405817530863,0
0.8,-3904.7138687960137,0
0.8,-3904.8678944285903,0
0.8,-3905.63802259147,0
0.8,-4015.019755445333,0
0.8,-3905.0219200611664,0
0.8,-4015.1425668120423,0
0.8,-3905.098932877454,0
0.8,-3904.5598431634376,0
0.8,-3904.09776626571,0
0.8,-4014.9709610583004,0
0.8,-3905.25295851003,0
0.8,-4015.019755445333,0
0.8,-4015.027963083946,0
0.8,-3904.09776626571,0
0.8,-4014.8982006226615,0
0.8,-3904.6368559797265,0
0.8,-4015.0204168954215,0
0.8,-3905.3299713263173,0
0.8,-3905.329971326318,0
0.8,-3906.1000994891983,0
0.8,-3905.3299713263173,0
0.8,-3905.4839969588934,0
0.8,-3905.561009775182,0
0.8,-4015.019755445333,0
0.8,-4014.9640238770844,0
0.8,-3903.866727816846,0
0.8,-4014.968699865496,0
0.8,-4015.0204168954215,0
0.8,-3904.6368559797265,0
0.8,-3905.3299713263173,0
0.8,-4014.968386572854,0
0.8,-4015.019755445333,0
0.8,-4015.0526132379946,0
0.8,-3904.5598431634385,0
0.8,-4014.8982006226615,0
0.8,-3905.175945693742,0
0.8,-3904.4828303471504,0
0.8,-3905.0989328774535,0
0.8,-4015.0106375917426,0
0.8,-3904.9449072448774,0
0.8,-4015.0106375917426,0
0.8,-4014.968699865496,0
0.8,-4015.019755445333,0
0.8,-3905.098932877455,0
0.8,-3905.483996958894,0
0.8,-3904.9449072448783,0
0.8,-3904.86789442859,0
0.8,-3905.9460738566227,0
0.8,-3905.4069841426053,0
0.8,-4015.0384626193572,0
0.8,-3904.5598431634385,0
0.8,-4014.968699865496,0
0.9,-3903.8667278168464,0
0.9,-4015.077142132244,0
0.9,-4015.0117186424977,0
0.9,-3904.020753449422,0
0.9,-3904.9449072448783,0
0.9,-3904.5598431634376,0
0.9,-4014.878719460165,0
0.9,-4014.878719460165,0
0.9,-3903.866727816846,0
0.9,-4014.878719460165,0
0.9,-3904.86789442859,0
0.9,-3905.175945693742,0
0.9,-3904.1747790819977,0
0.9,-3904.6368559797265,0
0.9,-3904.9449072448783,0
0.9,-4014.9523990859675,0
0.9,-3906.1771123054864,0
0.9,-3904.0207534494225,0
0.9,-3904.5598431634376,0
0.9,-3905.4069841426053,0
0.9,-4015.077142132244,0
0.9,-3905.3299713263173,0
0.9,-3905.0219200611655,0
0.9,-3904.6368559797256,0
0.9,-3903.7127021842703,0
0.9,-3905.3299713263173,0
0.9,-3905.329971326318,0
0.9,-4015.0117186424977,0
0.9,-3904.328804714574,0
0.9,-3904.713868796014,0
0.9,-3904.6368559797256,0
0.9,-4014.971499973029,0
0.9,-3905.175945693742,0
0.9,-3904.8678944285903,0
0.9,-4015.0145297537165,0
0.9,-3905.5610097751814,0
0.9,-3905.329971326318,0
0.9,-3904.405817530862,0
0.9,-3904.6368559797265,0
0.9,-3905.0219200611664,0
0.9,-3904.7138687960137,0
0.9,-3905.0989328774535,0
0.9,-3905.4069841426053,0
0.9,-3903.7127021842703,0
0.9,-3904.7908816123017,0
0.9,-3904.251791898286,0
0.9,-4015.0117186424977,0
0.9,-3905.715035407758,0
0.9,-3905.715035407757,0
0.9,-3905.2529585100297,0
0.9,-3904.713868796014,0
0.9,-3905.329971326318,0
0.9,-3905.175945693742,0
0.9,-3905.1759456937416,0
0.9,-4014.957955208897,0
0.9,-4014.9918394425968,0
0.9,-3904.7908816123017,0
0.9,-3904.7138687960137,0
0.9,-3904.251791898286,0
0.9,-3904.9449072448783,0
0.9,-3905.098932877454,0
0.9,-3904.713868796014,0
0.9,-3904.7908816123017,0
0.9,-4014.9523990859675,0
0.9,-4015.0907412296897,0
0.9,-4014.878719460165,0
0.9,-4015.0145297537165,0
0.9,-3904.4058175308624,0
0.9,-3905.0219200611655,0
0.9,-4015.0413947036227,0
0.9,-3904.9449072448774,0
0.9,-3904.790881612302,0
0.9,-3905.0219200611655,0
0.9,-4015.0558795652923,0
0.9,-3904.4058175308624,0
0.9,-3904.9449072448783,0
0.9,-3905.0219200611664,0
0.9,-3905.098932877454,0
0.9,-3904.6368559797256,0
0.9,-3903.9437406331344,0
0.9,-3905.483996958894,0
0.9,-4015.0145297537165,0
0.9,-4015.01671195838,0
0.9,-3904.86789442859,0
0.9,-3904.86789442859,0
0.9,-3905.098932877454,0
0.9,-3906.177112305486,0
0.9,-4014.957955208897,0
0.9,-3905.329971326318,0
0.9,-3904.9449072448774,0
0.9,-3905.329971326318,0
0.9,-3904.405817530862,0
0.9,-3905.2529585100297,0
